mmsi,vessel_name,timestamp,latitude,longitude,speed_knots,heading
808432205,Berge Emperor,2026-08-27T07:58:15Z,18.949896281896688,-153.93675601525635,10.8,228.0
741359246,Hafnia Lise,2026-08-28T00:38:33Z,20.28251072102895,-157.30169945203141,17.9,254.5
883433404,Berge Emperor,2026-08-27T10:19:01Z,19.201904590233188,-154.67721569462324,12.7,264.4
453549322,Stena Bulk,2026-08-28T00:57:43Z,21.675882371059657,-153.74843617534634,15.5,281.5
676988514,Nordic Zenith,2026-08-27T22:39:19Z,18.285464918295332,-155.01419015016182,10.2,83.1
270177519,Esso Atlantic,2026-08-27T08:38:38Z,21.189573363234835,-155.31045231202788,6.5,85.3
838261482,Ever Given,2026-08-28T02:14:07Z,19.32623661465211,-156.434680597218,13.6,322.7
418522840,Cosco Guangzhou,2026-08-28T04:09:38Z,18.42649456436812,-157.06461834354232,16.6,217.7
392736347,Cosco Guangzhou,2026-08-27T23:46:07Z,19.52478014916559,-154.9489291246781,5.5,266.0
556989360,Torm Gertrude,2026-08-27T12:25:48Z,19.84788942369913,-156.185728833708,13.8,81.8
527277428,Stena Bulk,2026-08-28T03:13:42Z,19.21585063030619,-156.10800546843984,13.0,263.5
647956215,CMA CGM Marco Polo,2026-08-27T17:47:17Z,21.320468559770802,-157.25027040002234,8.3,264.3
313418100,Batillus,2026-08-27T17:23:09Z,18.226594143167166,-154.99827071334667,16.7,347.3
919477825,BW Tiber,2026-08-27T08:57:57Z,19.373249536448103,-155.77397774385463,9.8,200.7
422230762,Oasis of the Seas,2026-08-27T21:03:46Z,19.139680742851098,-155.25638973214726,6.3,55.6
169589958,TI Europe,2026-08-27T18:38:44Z,21.02736696566283,-154.19876623568732,6.7,32.7
386001230,Knock Nevis,2026-08-28T02:26:09Z,18.499265005548647,-157.3990876127286,6.1,73.5
717445991,Boraq,2026-08-27T20:25:11Z,18.7082245056798,-155.93860315173947,12.0,132.4
136624059,Esso Atlantic,2026-08-28T03:36:46Z,20.027280868631355,-156.32179870680795,18.5,292.9
337078337,MSC Oscar,2026-08-27T20:59:26Z,20.914633539707577,-155.9597597325448,18.6,137.1
820932490,Boraq,2026-08-28T00:22:49Z,21.21567685000615,-155.4992715735878,17.0,257.2
917644393,Hafnia Lise,2026-08-28T04:14:51Z,18.68635640443255,-155.74718670357922,9.7,325.8
970133569,Suezmax Glory,2026-08-27T13:38:08Z,19.8330479080306,-156.5836028641305,8.7,347.9
901472643,Esso Atlantic,2026-08-27T15:55:21Z,18.938901401654984,-155.50665918029807,7.8,312.3
322272432,Torm Gertrude,2026-08-27T07:40:52Z,20.215088902281412,-157.4234797987215,9.7,210.2
913596842,Boraq,2026-08-27T12:00:11Z,19.57326607457558,-156.25356560233013,8.3,108.3
745499180,TI Europe,2026-08-27T12:15:33Z,18.490520132205432,-155.25088861065714,8.7,181.1
374163997,Stena Bulk,2026-08-27T05:23:39Z,21.518871145598656,-157.39237776617304,18.8,273.7
801195104,Berge Emperor,2026-08-28T00:52:48Z,21.882995358467415,-156.0142735535628,9.3,200.8
701307587,Berge Emperor,2026-08-27T16:51:22Z,19.589287812897904,-154.23927819245836,15.8,127.9
938648171,Suezmax Glory,2026-08-28T02:02:59Z,18.191411030069595,-156.2058428931455,5.7,100.9
848551243,CSCL Globe,2026-08-27T08:05:47Z,18.94301758774687,-153.95676674134523,8.4,252.2
447393618,Batillus,2026-08-27T09:52:30Z,18.733460467710838,-154.73961416428108,16.5,243.5
324607000,Nordic Zenith,2026-08-27T19:21:52Z,20.179038242322047,-153.6209224578842,9.0,192.3
397358414,Nordic Zenith,2026-08-27T23:07:52Z,18.31626294869872,-153.92048218513898,11.0,55.1
877845330,Batillus,2026-08-27T21:14:21Z,18.14065839147962,-155.03787674251,14.1,162.4
445630075,CSCL Globe,2026-08-27T23:17:05Z,18.184290318138537,-156.508996174942,17.9,279.5
252935984,Suezmax Glory,2026-08-28T03:46:14Z,20.16861267314097,-154.89514849108468,9.4,169.5
431037487,Stena Bulk,2026-08-27T07:08:14Z,20.777062662517647,-156.9091217899279,14.9,255.6
141968394,Suezmax Glory,2026-08-27T06:42:31Z,20.0273827950637,-155.95415019891203,11.0,326.1
848411132,Knock Nevis,2026-08-28T01:40:39Z,21.633034938016575,-153.61869114276843,18.9,82.7
129265720,Hafnia Lise,2026-08-28T00:33:07Z,18.164418153005673,-157.1475711867989,7.7,241.0
401280982,MSC Oscar,2026-08-27T12:36:09Z,18.83055908262919,-156.76563102320287,5.1,134.1
677846322,Knock Nevis,2026-08-27T11:23:39Z,21.339764188589385,-154.5325718906102,9.5,290.4
961782443,BW Tiber,2026-08-27T08:47:19Z,19.245878434602457,-156.16594576081562,13.6,283.9
759668898,Boraq,2026-08-28T00:53:45Z,19.980607787720423,-156.8582761791533,13.5,271.0
430375216,Hafnia Lise,2026-08-27T22:49:07Z,19.410307671044485,-155.30152217418657,12.0,300.6
683735879,Hafnia Lise,2026-08-27T15:00:29Z,18.757595305840297,-153.86655056046683,11.5,61.3
864602491,MV Seawise Giant,2026-08-28T02:51:07Z,20.67152446701818,-155.7964785506338,12.0,55.0
158724830,Knock Nevis,2026-08-27T05:32:49Z,20.422107749969168,-155.85879972843503,9.2,58.1
998757019,Torm Gertrude,2026-08-27T19:51:14Z,21.18194936394213,-155.53863342898188,7.7,280.9
350663405,Boraq,2026-08-27T05:20:10Z,21.7882641038702,-156.95041369121094,8.4,255.5
959311695,Batillus,2026-08-27T20:47:24Z,17.909072938114747,-153.95568277847954,12.1,118.7
260587605,CMA CGM Marco Polo,2026-08-27T21:23:49Z,21.04644813398999,-154.60502818615632,8.1,300.1
307999624,Knock Nevis,2026-08-27T16:21:48Z,18.279266941403773,-154.91190306958708,7.0,184.5
735208864,CSCL Globe,2026-08-27T17:31:01Z,18.0061018715737,-153.7455705355893,16.3,42.3
290768167,Knock Nevis,2026-08-27T12:08:49Z,19.27264599254454,-154.05110178799526,9.4,135.4
997272739,MV Seawise Giant,2026-08-27T16:41:23Z,20.27906944009786,-155.36429288412626,18.0,220.1
304851481,Torm Gertrude,2026-08-28T03:10:50Z,20.295633743067874,-156.25127018626304,17.8,212.7
161268837,Boraq,2026-08-28T03:50:34Z,18.901499009337506,-153.68929976893753,7.7,114.8
181034327,Knock Nevis,2026-08-27T06:20:23Z,19.817373719997995,-154.5683757536254,6.8,92.2
940386254,Oasis of the Seas,2026-08-27T14:50:53Z,19.40515123795063,-156.17297414314504,16.2,32.2
507539153,BW Tiber,2026-08-28T03:43:08Z,19.553474949416998,-155.7509274602772,11.7,204.0
885081385,MV Seawise Giant,2026-08-27T21:36:12Z,18.565194738365435,-154.98615004899662,12.4,347.5
763051040,Oasis of the Seas,2026-08-28T03:13:51Z,19.17057072669159,-157.25359422369615,14.6,40.9
670291407,Torm Gertrude,2026-08-27T17:06:20Z,18.488879454643133,-154.949796280466,11.2,191.6
407449246,BW Tiber,2026-08-27T04:43:14Z,20.153694835364266,-155.14686758198863,11.4,75.1
780635541,BW Tiber,2026-08-27T20:58:15Z,18.308157882826332,-156.16697826525,13.4,229.2
657622902,CMA CGM Marco Polo,2026-08-28T04:07:49Z,20.158687431868707,-155.17175062318768,11.2,334.0
631793480,Boraq,2026-08-28T00:38:07Z,19.90137888936435,-155.00934027721485,18.0,37.6
935405513,CMA CGM Marco Polo,2026-08-27T14:18:16Z,19.91113922787627,-155.29387243280254,10.3,283.2
815520623,Stena Bulk,2026-08-27T12:26:33Z,19.225755217046324,-156.3672850990307,6.7,179.3
238656035,Suezmax Glory,2026-08-27T19:04:48Z,21.264668223702408,-154.4314814566967,8.2,153.7
623329248,Torm Gertrude,2026-08-28T01:53:33Z,21.132675521511494,-156.40792365901964,6.3,37.6
558923060,Berge Emperor,2026-08-27T19:47:11Z,19.0578748805713,-154.5141634331295,7.0,250.2
779591781,Berge Emperor,2026-08-27T11:42:57Z,20.694372616325847,-155.91972879405432,6.5,180.3
981334714,TI Europe,2026-08-27T15:33:56Z,20.646689587176635,-154.99110692605748,9.6,120.1
369899549,Suezmax Glory,2026-08-28T03:11:11Z,19.045853624130807,-156.3099337088025,10.1,70.5
640152054,MV Seawise Giant,2026-08-27T08:22:34Z,21.26739783474972,-153.62544030950474,15.0,64.7
321536542,Hafnia Lise,2026-08-27T23:35:14Z,20.987332041347244,-156.2734560060126,9.9,178.2
199283470,BW Tiber,2026-08-27T11:45:06Z,18.848191181233734,-153.9311503715362,11.0,329.5
707419915,MV Seawise Giant,2026-08-27T23:40:01Z,21.343136414550237,-155.30605908976963,16.9,318.3
808336284,MV Seawise Giant,2026-08-28T00:07:20Z,20.676970021988613,-153.58568671278428,10.5,77.2
342964343,Boraq,2026-08-27T08:49:33Z,19.268194256554008,-154.34277366234562,5.4,340.7
703048212,CSCL Globe,2026-08-27T10:19:30Z,18.96611434796624,-154.8093069056472,8.1,125.4
788725437,CMA CGM Marco Polo,2026-08-28T03:45:25Z,20.120537473155288,-157.54201820847388,16.8,294.1
192332459,Boraq,2026-08-27T06:06:10Z,18.149239175087967,-156.20723648611445,13.1,127.2
544568011,Oasis of the Seas,2026-08-28T00:12:26Z,20.29707870520626,-156.97608221802756,6.0,259.5
140980840,Boraq,2026-08-27T20:55:42Z,19.371166357036625,-157.20915772487362,14.3,89.2
758830134,BW Tiber,2026-08-28T00:08:10Z,19.751715472329447,-154.1074317478502,17.8,17.3
544447676,Oasis of the Seas,2026-08-27T22:57:40Z,20.59561206736753,-154.84913059887486,11.4,133.4
557447384,Nordic Zenith,2026-08-27T21:42:48Z,20.219936540226286,-156.92318692959134,9.4,33.8
618734231,Esso Atlantic,2026-08-27T12:29:56Z,18.585575292638303,-154.28079910763876,5.3,137.9
427770471,Nordic Zenith,2026-08-27T08:04:03Z,18.503993793556432,-155.3648682522945,13.8,237.0
544918396,Ever Given,2026-08-27T21:51:26Z,19.591963940075907,-154.03728120432885,9.0,145.8
756474499,Ever Given,2026-08-27T11:30:03Z,21.36394346676522,-157.53361416940058,15.6,85.7
643093548,Cosco Guangzhou,2026-08-27T05:43:22Z,19.773631614744858,-154.92988998874202,8.0,38.6
744176018,Oasis of the Seas,2026-08-27T16:03:22Z,19.352089463405516,-156.64805893135772,13.4,142.8
467999222,BW Tiber,2026-08-27T17:05:52Z,19.742100354655754,-156.7730784854805,9.9,300.7
347435297,MV Seawise Giant,2026-08-27T23:12:35Z,21.279562654207016,-155.61109217553104,16.8,339.1
866168442,Emma Maersk,2026-08-27T12:09:01Z,21.107857615866052,-156.22190271230917,19.0,345.8
664303403,Nordic Zenith,2026-08-27T22:49:57Z,19.5696132718546,-154.9346794589643,13.2,1.2
988133074,Boraq,2026-08-27T06:30:52Z,21.489707891234396,-156.68488648188486,17.9,302.4
177133651,Boraq,2026-08-27T11:54:45Z,20.013571154144365,-155.15990933593184,13.8,89.9
303886203,Batillus,2026-08-27T13:26:25Z,18.646260129585805,-155.911843135375,18.5,134.6
508592144,Fure West,2026-08-27T07:47:23Z,18.330165009924148,-156.27008296128528,18.3,141.9
462645297,MV Seawise Giant,2026-08-27T07:54:43Z,17.97219022941335,-155.7667904133208,19.4,293.9
286502772,Cosco Guangzhou,2026-08-27T07:45:31Z,19.193860397700842,-157.26142356953397,17.5,187.4
511316962,Nordic Zenith,2026-08-28T00:36:07Z,19.51279274471934,-157.05945397092947,18.2,234.0
115362924,Suezmax Glory,2026-08-27T22:17:43Z,19.620562712146615,-156.32708592825404,14.3,37.0
473822966,TI Europe,2026-08-27T23:01:27Z,19.342199989239703,-153.70148313926654,7.6,236.8
315468054,Stena Bulk,2026-08-27T09:41:23Z,18.368479092118008,-156.73603223856475,18.8,282.3
361268169,Fure West,2026-08-27T14:52:02Z,19.111798765678913,-155.27218307383643,19.8,292.3
960080584,Suezmax Glory,2026-08-27T10:42:21Z,18.01861147708854,-155.81791805857767,5.5,350.4
605588642,Esso Atlantic,2026-08-27T21:43:37Z,19.91575316853041,-156.15467198115755,11.6,251.3
577238533,TI Europe,2026-08-27T11:02:35Z,21.883476627899856,-157.2358696958622,6.6,219.7
529174292,Suezmax Glory,2026-08-27T07:50:39Z,21.022679514743874,-154.9519020326969,5.7,10.7
715552373,TI Europe,2026-08-27T16:06:09Z,17.943774094555266,-156.31683672553933,14.8,188.3
120325831,CSCL Globe,2026-08-27T22:20:48Z,21.08518138893824,-155.3680873114312,14.5,71.1
980794056,Emma Maersk,2026-08-27T20:25:13Z,18.381748633640825,-155.45548317454495,7.8,236.9
830761849,Fure West,2026-08-27T22:02:02Z,20.09097682567907,-154.10524721259807,18.1,23.0
856204961,Esso Atlantic,2026-08-28T02:55:49Z,18.566947330836904,-157.2033691439644,8.4,270.8
845795542,TI Europe,2026-08-28T00:46:35Z,18.723218243175722,-154.1280670738797,11.4,225.5
623253233,CSCL Globe,2026-08-27T23:12:34Z,18.886197084044134,-156.7276228649915,16.1,61.6
173418893,BW Tiber,2026-08-27T17:59:49Z,20.959252220133806,-154.22053826156852,11.5,295.6
729618134,Stena Bulk,2026-08-27T04:56:29Z,20.899041015814042,-156.92207965300673,12.4,135.3
758043978,CMA CGM Marco Polo,2026-08-27T23:37:44Z,20.80400501458984,-156.9706428332756,13.0,91.8
415413860,Esso Atlantic,2026-08-27T12:46:51Z,20.253259442893565,-153.81859294905138,7.3,60.5
340790005,Suezmax Glory,2026-08-27T12:06:32Z,18.68032235572088,-156.5343734346115,12.2,172.8
127680405,Suezmax Glory,2026-08-27T14:33:59Z,21.84871585749297,-155.37673830176197,14.5,155.1
952478704,Emma Maersk,2026-08-27T20:29:06Z,18.563125554862445,-155.56771759499247,17.5,98.7
428533521,Pioneering Spirit,2026-08-27T23:13:06Z,18.515483372460405,-155.62078616377008,17.2,299.2
728632533,Emma Maersk,2026-08-27T13:32:45Z,18.12350415335752,-156.5853796823991,7.8,82.3
911757987,Cosco Guangzhou,2026-08-27T05:57:25Z,17.966212094245428,-153.84373619789864,7.6,324.4
358396700,Berge Emperor,2026-08-27T18:15:22Z,18.81842548472612,-155.548891159928,14.1,273.8
585411127,Knock Nevis,2026-08-27T15:22:17Z,18.66464792012052,-154.2984488700861,17.6,329.1
893245938,Esso Atlantic,2026-08-27T11:50:56Z,21.391676361147343,-153.73970488010758,18.8,179.9
468032511,Suezmax Glory,2026-08-27T05:56:52Z,19.895199239922587,-154.33976480907663,7.6,316.3
681440133,Torm Gertrude,2026-08-27T05:57:42Z,18.730648840569266,-154.36888911267812,18.3,99.9
813776883,Cosco Guangzhou,2026-08-27T14:40:59Z,18.919217738190607,-154.4837525283201,11.7,301.3
106177902,Knock Nevis,2026-08-27T10:34:09Z,21.713909361333414,-157.38709366923365,17.0,356.9
964569071,CMA CGM Marco Polo,2026-08-27T21:24:40Z,21.2754883258829,-157.50375519957555,15.9,353.0
711806532,Fure West,2026-08-27T12:04:31Z,20.535410396779426,-157.25723883706246,5.5,127.6
341878118,Pioneering Spirit,2026-08-27T20:22:35Z,17.964647153494628,-156.62578057053886,15.6,232.4
941968729,Fure West,2026-08-27T18:02:45Z,19.508144488088796,-157.50623609599074,9.6,38.8
926488223,Stena Bulk,2026-08-27T12:05:51Z,20.21104929934523,-156.8550489010256,10.9,20.5
688605404,Pioneering Spirit,2026-08-27T06:59:39Z,20.04372105365501,-155.7593120525779,6.1,145.2
427830520,TI Europe,2026-08-27T07:54:46Z,21.872625617046797,-155.02155109026214,14.0,293.9
847568546,Hafnia Lise,2026-08-27T05:35:21Z,20.86052657108487,-156.73592068517476,14.4,88.5
676142891,Oasis of the Seas,2026-08-27T15:48:21Z,20.880498817839566,-157.09114839713098,15.2,221.2
663862982,Suezmax Glory,2026-08-27T11:04:16Z,20.000729756521615,-154.23627739368186,6.3,75.9
630201874,TI Europe,2026-08-28T03:09:34Z,18.821705736094877,-154.63605578642603,8.5,279.5
472902375,MSC Oscar,2026-08-27T18:45:24Z,21.84654394002725,-156.20661771600123,6.5,204.9
449634059,CSCL Globe,2026-08-28T02:18:41Z,21.303724106415142,-156.45538098665978,10.1,332.6
571577381,Nordic Zenith,2026-08-27T23:48:10Z,19.02461670374089,-154.9432520015342,6.8,216.0
579443309,Knock Nevis,2026-08-27T07:25:48Z,20.558759466553795,-156.66088184234894,12.8,165.3
888298077,Batillus,2026-08-27T09:12:36Z,20.408549203512546,-155.3199092853792,11.6,35.4
993224063,Fure West,2026-08-27T06:48:02Z,18.75220785632592,-157.09965617140796,7.4,343.1
327770549,Batillus,2026-08-27T07:17:46Z,21.015235507858517,-154.71289077768358,15.5,31.7
195434497,Pioneering Spirit,2026-08-27T09:03:01Z,19.90809073606151,-157.0262982280202,18.9,122.5
382741540,TI Europe,2026-08-28T02:55:22Z,18.418954963168055,-157.2882042344924,9.2,260.3
847635130,Batillus,2026-08-28T00:21:30Z,20.634153188087602,-154.6779291566624,5.0,191.7
812184252,CMA CGM Marco Polo,2026-08-27T14:19:20Z,19.758073706419328,-157.066126467125,19.8,113.6
982773350,Ever Given,2026-08-27T07:30:52Z,19.567588534352225,-154.53525035033047,19.5,151.5
759922713,MV Seawise Giant,2026-08-27T06:45:49Z,17.95813801031142,-156.675747051964,11.5,87.7
626484848,BW Tiber,2026-08-27T08:54:42Z,20.23013185628081,-155.94857624854126,9.2,169.6
156660494,Torm Gertrude,2026-08-27T22:27:24Z,17.922465850342544,-155.6480059427567,18.1,73.1
966501855,Knock Nevis,2026-08-27T23:56:31Z,20.286041151761065,-156.8766284274081,16.7,137.8
474349735,Suezmax Glory,2026-08-28T03:06:59Z,20.247003471744097,-155.2602510861915,16.9,325.4
131872357,BW Tiber,2026-08-27T17:49:55Z,20.331590689766653,-154.7876339020541,9.5,269.7
397949057,Boraq,2026-08-27T10:56:07Z,18.38563223859231,-155.9470498548078,12.2,34.0
104666370,Torm Gertrude,2026-08-27T08:57:06Z,19.479964768801274,-157.48908323814067,9.4,197.5
533016791,Stena Bulk,2026-08-27T22:53:24Z,19.631314857060744,-154.93676623157438,15.5,291.4
366997543,Berge Emperor,2026-08-27T10:01:07Z,18.923381973892813,-155.89278641770966,12.6,12.4
962696628,Torm Gertrude,2026-08-27T05:01:20Z,18.449061258093273,-154.80086950617576,11.0,249.5
510351830,Nordic Zenith,2026-08-27T05:45:20Z,18.446178717766657,-154.2306481651199,13.3,86.7
132831270,Hafnia Lise,2026-08-27T11:08:48Z,20.268926577530625,-155.51373078090688,8.1,20.9
714611532,Nordic Zenith,2026-08-27T20:35:37Z,19.50276496045971,-154.7957382886695,14.0,79.2
278548916,Fure West,2026-08-27T15:20:55Z,17.924899644501977,-156.55385067066413,16.5,335.0
880792165,Esso Atlantic,2026-08-27T12:44:09Z,20.7825598073876,-154.370446129657,11.1,86.6
909509642,Boraq,2026-08-27T14:24:42Z,18.42751445577772,-156.5565181448791,17.3,107.2
201643488,Cosco Guangzhou,2026-08-28T00:05:52Z,19.53214862079637,-155.64839354415656,5.4,303.5
740421064,CMA CGM Marco Polo,2026-08-27T10:51:23Z,20.524028813946323,-153.74641460471972,15.7,59.4
717188360,Knock Nevis,2026-08-27T07:43:08Z,21.842688462631397,-154.4000229210994,16.9,127.6
844521100,Boraq,2026-08-28T00:20:57Z,18.081860186647607,-155.49546752366825,11.3,42.1
707368527,Berge Emperor,2026-08-28T00:51:50Z,21.870753749322276,-156.10296397173312,12.9,57.1
148503366,Oasis of the Seas,2026-08-28T03:04:10Z,19.12888262484622,-153.73983868457748,6.7,26.5
261190469,Stena Bulk,2026-08-27T10:03:11Z,21.086458903476846,-156.7081454704741,10.3,189.3
887491532,Suezmax Glory,2026-08-27T14:27:56Z,20.592938441705297,-156.08709062936612,17.6,162.3
942060262,BW Tiber,2026-08-27T19:09:24Z,21.777640004169456,-156.25214482286435,14.6,26.3
987182515,Esso Atlantic,2026-08-27T09:50:13Z,20.725319763276456,-154.08770658244666,12.9,139.1
710358907,CSCL Globe,2026-08-27T04:47:44Z,19.54072677232533,-154.57685724811412,10.1,36.2
872053078,BW Tiber,2026-08-27T18:45:22Z,18.852660024224733,-156.97549605118257,10.5,312.5
735389417,Suezmax Glory,2026-08-27T13:30:03Z,21.56714019405183,-156.12692515590368,7.9,330.3
671050533,Ever Given,2026-08-27T15:22:40Z,20.41759893548532,-156.61083033074502,13.7,266.3
256616832,Stena Bulk,2026-08-27T18:33:06Z,18.68565052883058,-154.94396880165294,13.6,69.9
943555723,Cosco Guangzhou,2026-08-28T02:15:37Z,18.42148911514409,-156.80516534336823,5.2,245.0
981347227,Nordic Zenith,2026-08-27T05:31:48Z,19.044814315454996,-156.95496339357587,16.4,191.7
238254096,BW Tiber,2026-08-28T03:14:32Z,20.47261641441393,-156.00332314742866,19.5,198.6
108286543,CSCL Globe,2026-08-27T05:07:44Z,20.69106830332492,-156.7359081075584,7.8,219.1
587393579,CMA CGM Marco Polo,2026-08-27T11:03:47Z,17.976628765407302,-157.45455344690907,17.6,146.7
336349384,Oasis of the Seas,2026-08-27T05:58:46Z,20.398296512008134,-155.73859787111837,7.9,153.4
672497209,MV Seawise Giant,2026-08-27T16:33:07Z,18.43581545344562,-156.08597991203823,18.9,342.7
740537569,Oasis of the Seas,2026-08-27T05:23:20Z,20.641600535122066,-156.00004165478396,19.8,207.1
693728500,MV Seawise Giant,2026-08-27T23:47:05Z,19.696984410816217,-157.2023219506355,17.0,350.2
902284313,Berge Emperor,2026-08-27T21:46:09Z,20.897231876860516,-153.8641865151851,18.4,265.0
538874847,BW Tiber,2026-08-27T13:32:58Z,21.883399186513962,-154.46536733687608,16.5,288.4
348969606,TI Europe,2026-08-27T05:17:21Z,19.289491805777327,-156.86785743323367,6.5,79.9
934827615,Oasis of the Seas,2026-08-27T13:15:56Z,18.687933045729164,-154.2022866769915,9.0,309.3
887726691,Torm Gertrude,2026-08-27T14:08:34Z,19.78603849304294,-154.0852704811911,19.5,121.8
314335319,Ever Given,2026-08-28T00:29:03Z,18.591297198749167,-155.00093973123572,16.4,138.2
902147496,Nordic Zenith,2026-08-27T16:09:02Z,19.81782419121939,-155.4177304886417,6.8,163.3
439254950,Pioneering Spirit,2026-08-27T11:14:14Z,20.795874799798614,-157.45783110345496,15.3,142.3
703404195,Emma Maersk,2026-08-28T02:34:59Z,21.61190798660349,-157.09788741891157,16.5,213.7
764406904,Hafnia Lise,2026-08-27T07:55:14Z,19.88106836204688,-156.6813677128813,19.6,19.8
941816000,Batillus,2026-08-28T04:15:38Z,17.936431000507117,-155.95860528476535,18.1,136.0
379718411,Berge Emperor,2026-08-27T05:35:35Z,18.648360007061093,-155.429081878233,8.1,6.5
440437446,Cosco Guangzhou,2026-08-27T12:01:51Z,17.945617553369765,-153.6055944064847,15.9,72.4
217332188,Cosco Guangzhou,2026-08-27T05:29:11Z,20.759612401670328,-156.34912245730666,8.4,153.1
519334629,Fure West,2026-08-27T21:08:46Z,18.928954438656895,-155.76569608463384,16.0,35.8
335980346,Oasis of the Seas,2026-08-27T23:27:48Z,21.643173400269745,-153.9343354814972,16.3,209.1
745680889,Oasis of the Seas,2026-08-27T18:14:13Z,18.99813182027816,-153.70077319413946,7.6,9.5
265920995,Stena Bulk,2026-08-28T01:46:30Z,20.361411587604294,-155.8571781472615,5.3,0.2
951296620,Fure West,2026-08-27T14:27:35Z,19.679081953066074,-157.48878236415348,8.0,68.8
803903142,MSC Oscar,2026-08-27T09:03:57Z,19.69283208543309,-154.6117750059418,15.0,318.7
193078357,Emma Maersk,2026-08-28T03:12:46Z,19.544376177720654,-157.11981515844795,11.9,279.7
583303294,Boraq,2026-08-28T04:27:32Z,20.57630544894999,-155.67899919485785,5.7,82.4
706900116,CSCL Globe,2026-08-28T04:10:47Z,18.717048500557045,-156.4625164407649,19.7,238.1
343623280,Hafnia Lise,2026-08-27T18:10:18Z,19.32805685209012,-156.92296502361194,17.0,293.2
765855479,Esso Atlantic,2026-08-27T15:23:25Z,17.918512832283206,-154.1253991891212,7.9,124.3
497475690,MSC Oscar,2026-08-27T09:10:26Z,20.61150494781571,-156.2619786621053,12.2,251.3
599370071,Esso Atlantic,2026-08-27T14:15:18Z,21.56435701011688,-155.01254378268905,12.0,357.3
187228693,CSCL Globe,2026-08-27T05:59:01Z,21.437306902375216,-155.87441499783867,11.3,75.8
